gnl|X|PROKKA_contig000001	PROKKA_00002	304	1473	1	375	PF00171	0.0213799002019
gnl|X|PROKKA_contig000002	PROKKA_04160	4664721	4665593	32	82	PF12802	0.00237755990717
gnl|X|PROKKA_contig000002	PROKKA_04160	4664721	4665593	38	74	PF13730	0.00170826598737
gnl|X|PROKKA_contig000002	PROKKA_04160	4664721	4665593	39	84	PF14502	0.000952673471056
gnl|X|PROKKA_contig000002	PROKKA_04160	4664721	4665593	44	67	PF05225	0.000108721089566
gnl|X|PROKKA_contig000002	PROKKA_04160	4664721	4665593	46	74	PF00325	1.3784705768e-05
gnl|X|PROKKA_contig000002	PROKKA_04160	4664721	4665593	110	136	PF00392	3.96050156556e-05
gnl|X|PROKKA_contig000002	PROKKA_04160	4664721	4665593	110	132	PF04545	0.000124707186058
gnl|X|PROKKA_contig000002	PROKKA_04160	4664721	4665593	119	136	PF05225	5.90117273107e-05
gnl|X|PROKKA_contig000002	PROKKA_04160	4664721	4665593	122	151	PF12802	0.000204605126326
gnl|X|PROKKA_contig000002	PROKKA_04160	4664721	4665593	123	155	PF00392	0.000227078044053
gnl|X|PROKKA_contig000002	PROKKA_04160	4664721	4665593	157	184	PF14246	0.000628642843882
gnl|X|PROKKA_contig000002	PROKKA_04160	4664721	4665593	167	197	PF13518	0.000921538978848
gnl|X|PROKKA_contig000002	PROKKA_04160	4664721	4665593	167	188	PF13384	0.00110656547436
gnl|X|PROKKA_contig000002	PROKKA_04160	4664721	4665593	169	181	PF04545	0.00118422708572
gnl|X|PROKKA_contig000002	PROKKA_04161	4665590	4666279	11	196	PF13419	0.00107968725566
gnl|X|PROKKA_contig000002	PROKKA_04161	4665590	4666279	25	190	PF00702	0.000867797412363
gnl|X|PROKKA_contig000002	PROKKA_04161	4665590	4666279	104	138	PF13242	0.000923786093349
gnl|X|PROKKA_contig000002	PROKKA_04161	4665590	4666279	150	220	PF13242	0.000869250938152
gnl|X|PROKKA_contig000002	PROKKA_04163	4670010	4670894	5	151	PF02182	0.000704043173983
gnl|X|PROKKA_contig000002	PROKKA_04163	4670010	4670894	195	250	PF13391	0.000427712111378
gnl|X|PROKKA_contig000002	PROKKA_04163	4670010	4670894	195	240	PF01844	3.95039147104e-05
gnl|X|PROKKA_contig000002	PROKKA_04163	4670010	4670894	279	292	PF01844	3.67032751367e-05
gnl|X|PROKKA_contig000002	PROKKA_04169	4675714	4676226	29	160	PF00293	0.000379533530486
gnl|X|PROKKA_contig000002	PROKKA_04170	4676248	4676709	35	92	PF13432	0.00154688397504
gnl|X|PROKKA_contig000002	PROKKA_04171	4677057	4677389	2	105	PF03795	0.00264370206408
gnl|X|PROKKA_contig000002	PROKKA_04172	4677386	4678609	1	45	PF09976	0.00993189757589
gnl|X|PROKKA_contig000002	PROKKA_04172	4677386	4678609	7	52	PF13428	0.0225579720718
gnl|X|PROKKA_contig000002	PROKKA_04172	4677386	4678609	8	47	PF13424	0.0357045094978
gnl|X|PROKKA_contig000002	PROKKA_04172	4677386	4678609	14	44	PF12802	0.0494073738215
gnl|X|PROKKA_contig000002	PROKKA_04172	4677386	4678609	15	79	PF04542	0.0637039466793
gnl|X|PROKKA_contig000002	PROKKA_04172	4677386	4678609	105	158	PF08281	0.0905318315224
gnl|X|PROKKA_contig000002	PROKKA_04172	4677386	4678609	115	157	PF12802	0.117494463383
gnl|X|PROKKA_contig000002	PROKKA_04172	4677386	4678609	199	235	PF13428	0.145746340631
gnl|X|PROKKA_contig000002	PROKKA_04172	4677386	4678609	207	248	PF04542	0.175364534846
gnl|X|PROKKA_contig000002	PROKKA_04172	4677386	4678609	269	315	PF13428	0.230838246681
gnl|X|PROKKA_contig000002	PROKKA_04172	4677386	4678609	285	385	PF09976	0.289077121328
gnl|X|PROKKA_contig000002	PROKKA_04172	4677386	4678609	304	350	PF13414	0.390775055672
gnl|X|PROKKA_contig000002	PROKKA_04172	4677386	4678609	352	400	PF13414	0.497625484559
gnl|X|PROKKA_contig000002	PROKKA_04172	4677386	4678609	355	399	PF13424	0.609919897695
gnl|X|PROKKA_contig000002	PROKKA_04172	4677386	4678609	358	399	PF13428	0.727964636062
gnl|X|PROKKA_contig000002	PROKKA_04174	4679036	4681948	3	75	PF05496	0.852081727625
gnl|X|PROKKA_contig000002	PROKKA_04174	4679036	4681948	3	67	PF03215	0.999132314528
gnl|X|PROKKA_contig000002	PROKKA_04174	4679036	4681948	14	66	PF04851	0.979108501969
gnl|X|PROKKA_contig000002	PROKKA_04174	4679036	4681948	16	154	PF13191	0.973715993308
gnl|X|PROKKA_contig000002	PROKKA_04174	4679036	4681948	19	180	PF13177	0.96874008598
gnl|X|PROKKA_contig000002	PROKKA_04174	4679036	4681948	20	154	PF13604	0.96416720563
gnl|X|PROKKA_contig000002	PROKKA_04174	4679036	4681948	36	161	PF13401	0.959984877365
gnl|X|PROKKA_contig000002	PROKKA_04174	4679036	4681948	36	174	PF13173	0.956181691727
gnl|X|PROKKA_contig000002	PROKKA_04174	4679036	4681948	39	68	PF07728	0.952747273563
gnl|X|PROKKA_contig000002	PROKKA_04174	4679036	4681948	40	175	PF00004	0.951302982518
gnl|X|PROKKA_contig000002	PROKKA_04174	4679036	4681948	58	90	PF02008	0.94707234317
gnl|X|PROKKA_contig000002	PROKKA_04174	4679036	4681948	91	160	PF04851	0.943233769509
gnl|X|PROKKA_contig000002	PROKKA_04174	4679036	4681948	92	152	PF07728	0.944781397042
gnl|X|PROKKA_contig000002	PROKKA_04174	4679036	4681948	227	461	PF13191	0.948456250604
gnl|X|PROKKA_contig000002	PROKKA_04174	4679036	4681948	234	369	PF12169	0.952515920233
gnl|X|PROKKA_contig000002	PROKKA_04174	4679036	4681948	265	299	PF05496	0.68588627447
gnl|X|PROKKA_contig000002	PROKKA_04174	4679036	4681948	314	387	PF13401	0.46070894393
gnl|X|PROKKA_contig000002	PROKKA_04174	4679036	4681948	414	458	PF13604	0.246416422684
gnl|X|PROKKA_contig000002	PROKKA_04174	4679036	4681948	525	609	PF05258	0.0424241172549
gnl|X|PROKKA_contig000002	PROKKA_04175	4682057	4682365	1	100	PF11179	0.0207585673919
gnl|X|PROKKA_contig000002	PROKKA_04175	4682057	4682365	5	95	PF02575	2.00617230615e-05
gnl|X|PROKKA_contig000002	PROKKA_04176	4682374	4682967	2	28	PF00633	2.00373892232e-05
gnl|X|PROKKA_contig000002	PROKKA_04176	4682374	4682967	2	32	PF14716	0.000207895220008
gnl|X|PROKKA_contig000002	PROKKA_04176	4682374	4682967	4	35	PF14520	0.000273578185268
gnl|X|PROKKA_contig000002	PROKKA_04176	4682374	4682967	26	52	PF14716	0.000217265469199
gnl|X|PROKKA_contig000002	PROKKA_04176	4682374	4682967	38	76	PF02132	3.88034497981e-05
gnl|X|PROKKA_contig000002	PROKKA_04176	4682374	4682967	79	170	PF13662	8.66658860861e-05
gnl|X|PROKKA_contig000002	PROKKA_04176	4682374	4682967	80	170	PF01751	6.62157950487e-06
gnl|X|PROKKA_contig000002	PROKKA_04176	4682374	4682967	113	118	PF00633	1.00129823288e-05
gnl|X|PROKKA_contig000002	PROKKA_04176	4682374	4682967	113	141	PF14520	8.63740297579e-05
gnl|X|PROKKA_contig000002	PROKKA_04177	4683290	4684951	81	478	PF00496	3.47985485388e-05
gnl|X|PROKKA_contig000002	PROKKA_04178	4685030	4686034	3	33	PF00528	2.59362969167e-05
gnl|X|PROKKA_contig000002	PROKKA_04178	4685030	4686034	113	333	PF00528	4.636240689e-05
gnl|X|PROKKA_contig000002	PROKKA_04179	4686031	4686999	23	90	PF00528	0.000174828679223
gnl|X|PROKKA_contig000002	PROKKA_04179	4686031	4686999	27	88	PF16962	0.000906630120985
gnl|X|PROKKA_contig000002	PROKKA_04179	4686031	4686999	28	78	PF12911	0.00154500927126
gnl|X|PROKKA_contig000002	PROKKA_04179	4686031	4686999	34	89	PF12730	0.00209170763874
gnl|X|PROKKA_contig000002	PROKKA_04179	4686031	4686999	105	242	PF12730	0.00254821662545
gnl|X|PROKKA_contig000002	PROKKA_04179	4686031	4686999	106	206	PF16962	0.00291578159531
gnl|X|PROKKA_contig000002	PROKKA_04179	4686031	4686999	108	149	PF13436	0.00319540527154
gnl|X|PROKKA_contig000002	PROKKA_04179	4686031	4686999	111	145	PF00528	0.00338785047206
gnl|X|PROKKA_contig000002	PROKKA_04179	4686031	4686999	120	137	PF12911	0.00634181819204
gnl|X|PROKKA_contig000002	PROKKA_04179	4686031	4686999	130	322	PF00528	0.00932261151851
gnl|X|PROKKA_contig000002	PROKKA_04179	4686031	4686999	163	217	PF12911	0.0269116313711
gnl|X|PROKKA_contig000002	PROKKA_04179	4686031	4686999	210	313	PF12730	0.0452727835434
gnl|X|PROKKA_contig000002	PROKKA_04180	4687011	4688126	22	64	PF13555	0.0644561575568
gnl|X|PROKKA_contig000002	PROKKA_04180	4687011	4688126	22	76	PF13481	0.0845140859672
gnl|X|PROKKA_contig000002	PROKKA_04180	4687011	4688126	24	184	PF00005	0.105501287129
gnl|X|PROKKA_contig000002	PROKKA_04180	4687011	4688126	32	218	PF13401	0.13484356249
gnl|X|PROKKA_contig000002	PROKKA_04180	4687011	4688126	32	49	PF13175	0.165601688365
gnl|X|PROKKA_contig000002	PROKKA_04180	4687011	4688126	36	119	PF13304	0.197859573423
gnl|X|PROKKA_contig000002	PROKKA_04180	4687011	4688126	36	66	PF12846	0.231705217697
gnl|X|PROKKA_contig000002	PROKKA_04180	4687011	4688126	71	107	PF13481	0.267230952656
gnl|X|PROKKA_contig000002	PROKKA_04180	4687011	4688126	114	215	PF13481	0.304533693079
gnl|X|PROKKA_contig000002	PROKKA_04180	4687011	4688126	144	220	PF13304	0.34371520145
gnl|X|PROKKA_contig000002	PROKKA_04180	4687011	4688126	144	273	PF12846	0.38488236556
gnl|X|PROKKA_contig000002	PROKKA_04180	4687011	4688126	154	219	PF13175	0.4281474901
gnl|X|PROKKA_contig000002	PROKKA_04180	4687011	4688126	235	300	PF08352	0.473628603034
gnl|X|PROKKA_contig000002	PROKKA_04181	4688123	4689226	28	239	PF02463	0.988167720779
gnl|X|PROKKA_contig000002	PROKKA_04181	4688123	4689226	28	81	PF03193	0.996896432152
gnl|X|PROKKA_contig000002	PROKKA_04181	4688123	4689226	29	68	PF06745	0.995981454655
gnl|X|PROKKA_contig000002	PROKKA_04181	4688123	4689226	30	80	PF13555	0.985573770707
gnl|X|PROKKA_contig000002	PROKKA_04181	4688123	4689226	33	67	PF13481	0.975806954982
gnl|X|PROKKA_contig000002	PROKKA_04181	4688123	4689226	35	188	PF00005	0.966654363447
gnl|X|PROKKA_contig000002	PROKKA_04181	4688123	4689226	37	221	PF13191	0.960358308528
gnl|X|PROKKA_contig000002	PROKKA_04181	4688123	4689226	45	221	PF13401	0.954527122624
gnl|X|PROKKA_contig000002	PROKKA_04181	4688123	4689226	48	86	PF13304	0.949144898164
gnl|X|PROKKA_contig000002	PROKKA_04181	4688123	4689226	48	119	PF00004	0.944196952353
gnl|X|PROKKA_contig000002	PROKKA_04181	4688123	4689226	49	136	PF13238	0.934082256204
gnl|X|PROKKA_contig000002	PROKKA_04181	4688123	4689226	133	224	PF13304	0.924611066032
gnl|X|PROKKA_contig000002	PROKKA_04181	4688123	4689226	177	219	PF13481	0.915757544277
gnl|X|PROKKA_contig000002	PROKKA_04181	4688123	4689226	239	307	PF08352	0.907497538388
gnl|X|PROKKA_contig000002	PROKKA_04183	4689714	4690373	77	209	PF07510	0.913983294252
gnl|X|PROKKA_contig000002	PROKKA_04183	4689714	4690373	109	170	PF13395	0.948111034391
gnl|X|PROKKA_contig000002	PROKKA_04184	4690482	4691927	21	199	PF00083	0.984106996295
gnl|X|PROKKA_contig000002	PROKKA_04184	4690482	4691927	22	423	PF07690	0.992451642506
gnl|X|PROKKA_contig000002	PROKKA_04184	4690482	4691927	23	179	PF03137	0.999999296446
gnl|X|PROKKA_contig000002	PROKKA_04184	4690482	4691927	28	326	PF06609	0.999999993872
gnl|X|PROKKA_contig000002	PROKKA_04184	4690482	4691927	33	207	PF05977	0.99998029651
gnl|X|PROKKA_contig000002	PROKKA_04184	4690482	4691927	46	134	PF13347	0.999672084308
gnl|X|PROKKA_contig000002	PROKKA_04184	4690482	4691927	53	94	PF12832	0.999518048624
gnl|X|PROKKA_contig000002	PROKKA_04184	4690482	4691927	139	471	PF13347	0.999517769246
gnl|X|PROKKA_contig000002	PROKKA_04184	4690482	4691927	141	172	PF12832	0.999671245411
gnl|X|PROKKA_contig000002	PROKKA_04184	4690482	4691927	206	274	PF05977	0.999978895805
gnl|X|PROKKA_contig000002	PROKKA_04184	4690482	4691927	212	360	PF03137	0.999993698914
gnl|X|PROKKA_contig000002	PROKKA_04184	4690482	4691927	243	470	PF00083	0.947202237695
gnl|X|PROKKA_contig000002	PROKKA_04184	4690482	4691927	279	355	PF12832	0.720580814881
gnl|X|PROKKA_contig000002	PROKKA_04184	4690482	4691927	377	408	PF12832	0.504981341451
gnl|X|PROKKA_contig000002	PROKKA_04184	4690482	4691927	420	481	PF07690	0.299815658542
gnl|X|PROKKA_contig000002	PROKKA_04185	4692049	4693794	48	330	PF00682	0.0694834353436
gnl|X|PROKKA_contig000002	PROKKA_04185	4692049	4693794	449	580	PF08502	7.64216868494e-05
gnl|X|PROKKA_contig000002	PROKKA_04186	4694065	4694790	41	107	PF13754	0.00010283888976
gnl|X|PROKKA_contig000002	PROKKA_04186	4694065	4694790	55	99	PF07532	2.19243113938e-06
gnl|X|PROKKA_contig000002	PROKKA_04186	4694065	4694790	201	229	PF13754	6.70734645252e-05
gnl|X|PROKKA_contig000002	PROKKA_04186	4694065	4694790	208	228	PF07532	3.08705541451e-06
gnl|X|PROKKA_contig000002	PROKKA_04187	4695068	4696333	2	231	PF00696	0.000173603031808
gnl|X|PROKKA_contig000002	PROKKA_04187	4695068	4696333	203	256	PF13740	0.0003556792744
gnl|X|PROKKA_contig000002	PROKKA_04187	4695068	4696333	222	236	PF13840	0.000418827940154
gnl|X|PROKKA_contig000002	PROKKA_04187	4695068	4696333	260	305	PF13840	0.000363221299657
gnl|X|PROKKA_contig000002	PROKKA_04187	4695068	4696333	266	331	PF01842	0.00018870765709
gnl|X|PROKKA_contig000002	PROKKA_04187	4695068	4696333	267	303	PF13740	0.000351881652284
gnl|X|PROKKA_contig000002	PROKKA_04187	4695068	4696333	339	403	PF13840	0.000395725270013
gnl|X|PROKKA_contig000002	PROKKA_04187	4695068	4696333	348	406	PF01842	0.000320358116378
gnl|X|PROKKA_contig000002	PROKKA_04187	4695068	4696333	351	388	PF13740	0.000788019077411
gnl|X|PROKKA_contig000002	PROKKA_04188	4696340	4697401	6	121	PF01118	0.00115111589059
gnl|X|PROKKA_contig000002	PROKKA_04188	4696340	4697401	140	333	PF02774	0.000297986576464
gnl|X|PROKKA_contig000002	PROKKA_04188	4696340	4697401	235	289	PF02800	4.72141417705e-06
gnl|X|PROKKA_contig000002	PROKKA_04188	4696340	4697401	300	344	PF02800	2.12277177528e-06
gnl|X|PROKKA_contig000002	PROKKA_04189	4697581	4699038	17	159	PF13185	9.03051180654e-05
gnl|X|PROKKA_contig000002	PROKKA_04189	4697581	4699038	19	160	PF01590	5.07910254455e-05
gnl|X|PROKKA_contig000002	PROKKA_04189	4697581	4699038	20	160	PF13492	9.91976938029e-05
gnl|X|PROKKA_contig000002	PROKKA_04189	4697581	4699038	25	101	PF08448	2.02252290385e-05
gnl|X|PROKKA_contig000002	PROKKA_04189	4697581	4699038	66	132	PF08448	2.51626836204e-05
gnl|X|PROKKA_contig000002	PROKKA_04189	4697581	4699038	187	327	PF13492	0.000154076154481
gnl|X|PROKKA_contig000002	PROKKA_04189	4697581	4699038	188	326	PF13185	0.000158113894786
gnl|X|PROKKA_contig000002	PROKKA_04189	4697581	4699038	188	325	PF01590	3.72869195556e-05
gnl|X|PROKKA_contig000002	PROKKA_04189	4697581	4699038	338	479	PF00990	8.73939296488e-07
gnl|X|PROKKA_contig000002	PROKKA_04189	4697581	4699038	375	435	PF08448	1.46864099764e-05
gnl|X|PROKKA_contig000002	PROKKA_04189	4697581	4699038	389	480	PF13492	8.55979699509e-05
gnl|X|PROKKA_contig000002	PROKKA_04189	4697581	4699038	395	458	PF08448	2.85216015332e-05
gnl|X|PROKKA_contig000002	PROKKA_04189	4697581	4699038	407	451	PF13185	8.63835324653e-05
gnl|X|PROKKA_contig000002	PROKKA_04190	4699217	4699996	1	193	PF00149	1.62905890898e-05
gnl|X|PROKKA_contig000002	PROKKA_04190	4699217	4699996	1	212	PF12850	7.65162896999e-05
gnl|X|PROKKA_contig000002	PROKKA_04192	4701103	4702845	41	290	PF00149	8.3347818281e-06
gnl|X|PROKKA_contig000002	PROKKA_04192	4701103	4702845	362	539	PF02872	5.10671187313e-06
gnl|X|PROKKA_contig000002	PROKKA_04192	4701103	4702845	377	394	PF07872	7.79368153528e-07
gnl|X|PROKKA_contig000002	PROKKA_04192	4701103	4702845	505	520	PF07872	4.30573140245e-05
gnl|X|PROKKA_contig000002	PROKKA_04193	4702903	4704186	2	166	PF13347	0.00649107919496
gnl|X|PROKKA_contig000002	PROKKA_04193	4702903	4704186	15	250	PF07690	0.0131362300997
gnl|X|PROKKA_contig000002	PROKKA_04193	4702903	4704186	18	276	PF01306	0.0189021063911
gnl|X|PROKKA_contig000002	PROKKA_04193	4702903	4704186	19	87	PF12832	0.0163651677607
gnl|X|PROKKA_contig000002	PROKKA_04193	4702903	4704186	175	401	PF13347	0.0138593673569
gnl|X|PROKKA_contig000002	PROKKA_04193	4702903	4704186	242	425	PF07690	0.0113778693153
gnl|X|PROKKA_contig000002	PROKKA_04194	4704297	4704770	2	81	PF16252	0.008389707297
gnl|X|PROKKA_contig000002	PROKKA_04195	4704822	4705925	31	186	PF01699	0.00543327320417
gnl|X|PROKKA_contig000002	PROKKA_04195	4704822	4705925	57	102	PF15145	0.00466488944194
gnl|X|PROKKA_contig000002	PROKKA_04195	4704822	4705925	164	192	PF15145	0.00383053630756
gnl|X|PROKKA_contig000002	PROKKA_04195	4704822	4705925	188	261	PF15145	0.00292793767213
gnl|X|PROKKA_contig000002	PROKKA_04195	4704822	4705925	221	275	PF15145	0.00195463123191
gnl|X|PROKKA_contig000002	PROKKA_04195	4704822	4705925	222	365	PF01699	0.000907961791138
gnl|X|PROKKA_contig000002	PROKKA_04196	4706002	4706676	3	186	PF00702	0.000607573210798
gnl|X|PROKKA_contig000002	PROKKA_04196	4706002	4706676	5	191	PF13419	0.000534508344667
gnl|X|PROKKA_contig000002	PROKKA_04196	4706002	4706676	145	212	PF13242	0.000345965567277
gnl|X|PROKKA_contig000002	PROKKA_04198	4706967	4707860	49	233	PF00149	4.14305308712e-05
gnl|X|PROKKA_contig000002	PROKKA_04198	4706967	4707860	49	269	PF12850	8.5095188357e-05
gnl|X|PROKKA_contig000002	PROKKA_04199	4707886	4708341	5	149	PF09424	8.08766087279e-07
gnl|X|PROKKA_contig000002	PROKKA_04199	4707886	4708341	24	61	PF13513	0.000269570377036
gnl|X|PROKKA_contig000002	PROKKA_04199	4707886	4708341	29	69	PF14674	0.000419784397716
gnl|X|PROKKA_contig000002	PROKKA_04199	4707886	4708341	60	112	PF13513	0.000451860614415
gnl|X|PROKKA_contig000002	PROKKA_04199	4707886	4708341	80	111	PF14674	0.000365886531573
gnl|X|PROKKA_contig000002	PROKKA_04200	4708415	4710859	70	260	PF00912	0.000161627610497
gnl|X|PROKKA_contig000002	PROKKA_04200	4708415	4710859	314	367	PF00912	0.000178886889292
gnl|X|PROKKA_contig000002	PROKKA_04200	4708415	4710859	360	684	PF00905	0.00046246332588
gnl|X|PROKKA_contig000002	PROKKA_04200	4708415	4710859	699	715	PF03793	0.00124209770914
gnl|X|PROKKA_contig000002	PROKKA_04200	4708415	4710859	721	781	PF03793	0.00347047613062
gnl|X|PROKKA_contig000002	PROKKA_04201	4711263	4711583	7	69	PF02467	0.00984547643908
gnl|X|PROKKA_contig000002	PROKKA_04201	4711263	4711583	27	42	PF06945	0.011409417675
gnl|X|PROKKA_contig000002	PROKKA_04201	4711263	4711583	51	77	PF06945	0.0204520328284
gnl|X|PROKKA_contig000002	PROKKA_04201	4711263	4711583	70	95	PF06945	0.0645065172032
gnl|X|PROKKA_contig000002	PROKKA_04202	4711593	4712738	3	167	PF13481	0.277711137409
gnl|X|PROKKA_contig000002	PROKKA_04202	4711593	4712738	7	68	PF03308	0.501692945694
gnl|X|PROKKA_contig000002	PROKKA_04202	4711593	4712738	8	67	PF13500	0.51551231303
gnl|X|PROKKA_contig000002	PROKKA_04202	4711593	4712738	11	81	PF02562	0.530150411605
gnl|X|PROKKA_contig000002	PROKKA_04202	4711593	4712738	11	122	PF06745	0.536047889669
gnl|X|PROKKA_contig000002	PROKKA_04202	4711593	4712738	12	90	PF13245	0.516705938709
gnl|X|PROKKA_contig000002	PROKKA_04202	4711593	4712738	12	138	PF13191	0.4983868204
gnl|X|PROKKA_contig000002	PROKKA_04202	4711593	4712738	15	84	PF01695	0.48104055989
gnl|X|PROKKA_contig000002	PROKKA_04202	4711593	4712738	16	159	PF04851	0.31198431702
gnl|X|PROKKA_contig000002	PROKKA_04202	4711593	4712738	17	131	PF13401	0.264109923122
gnl|X|PROKKA_contig000002	PROKKA_04202	4711593	4712738	20	97	PF10609	0.218515059126
gnl|X|PROKKA_contig000002	PROKKA_04202	4711593	4712738	20	174	PF02572	0.202933069439
gnl|X|PROKKA_contig000002	PROKKA_04202	4711593	4712738	21	313	PF02374	0.906058312779
gnl|X|PROKKA_contig000002	PROKKA_04202	4711593	4712738	21	78	PF00448	0.977068196316
gnl|X|PROKKA_contig000002	PROKKA_04202	4711593	4712738	22	178	PF13614	0.988179789662
gnl|X|PROKKA_contig000002	PROKKA_04202	4711593	4712738	22	75	PF00142	0.999998657555
gnl|X|PROKKA_contig000002	PROKKA_04202	4711593	4712738	22	73	PF05729	0.999921447746
gnl|X|PROKKA_contig000002	PROKKA_04202	4711593	4712738	23	317	PF01656	0.991939159904
gnl|X|PROKKA_contig000002	PROKKA_04202	4711593	4712738	23	117	PF13521	0.98621415157
gnl|X|PROKKA_contig000002	PROKKA_04202	4711593	4712738	23	188	PF13207	0.980910313818
gnl|X|PROKKA_contig000002	PROKKA_04202	4711593	4712738	23	186	PF13671	0.976013177692
gnl|X|PROKKA_contig000002	PROKKA_04202	4711593	4712738	63	169	PF10609	0.971509383727
gnl|X|PROKKA_contig000002	PROKKA_04202	4711593	4712738	105	147	PF02562	0.970959597544
gnl|X|PROKKA_contig000002	PROKKA_04202	4711593	4712738	221	334	PF00448	0.968380766352
gnl|X|PROKKA_contig000002	PROKKA_04202	4711593	4712738	226	259	PF06947	0.948392874764
gnl|X|PROKKA_contig000002	PROKKA_04202	4711593	4712738	230	348	PF13500	0.973487277775
gnl|X|PROKKA_contig000002	PROKKA_04202	4711593	4712738	236	368	PF00142	0.999995216623
gnl|X|PROKKA_contig000002	PROKKA_04202	4711593	4712738	243	331	PF13245	0.999832321888
gnl|X|PROKKA_contig000002	PROKKA_04202	4711593	4712738	248	363	PF13191	0.999816410406
gnl|X|PROKKA_contig000002	PROKKA_04202	4711593	4712738	298	359	PF01695	0.999947438769
gnl|X|PROKKA_contig000002	PROKKA_04202	4711593	4712738	324	379	PF02374	0.999885343287
gnl|X|PROKKA_contig000002	PROKKA_04203	4712796	4713770	8	64	PF13245	0.999117272862
gnl|X|PROKKA_contig000002	PROKKA_04203	4712796	4713770	9	157	PF13481	0.998526025866
gnl|X|PROKKA_contig000002	PROKKA_04203	4712796	4713770	9	323	PF13191	0.998109989368
gnl|X|PROKKA_contig000002	PROKKA_04203	4712796	4713770	11	60	PF13604	0.997868028413
gnl|X|PROKKA_contig000002	PROKKA_04203	4712796	4713770	14	105	PF13401	0.997799482928
gnl|X|PROKKA_contig000002	PROKKA_04203	4712796	4713770	15	74	PF10609	0.99790416592
gnl|X|PROKKA_contig000002	PROKKA_04203	4712796	4713770	15	53	PF02562	0.999198599732
gnl|X|PROKKA_contig000002	PROKKA_04203	4712796	4713770	16	193	PF02374	0.99990353115
gnl|X|PROKKA_contig000002	PROKKA_04203	4712796	4713770	16	55	PF01695	0.999967335129
gnl|X|PROKKA_contig000002	PROKKA_04203	4712796	4713770	17	78	PF13614	0.999911234024
gnl|X|PROKKA_contig000002	PROKKA_04203	4712796	4713770	17	51	PF05729	0.999998406543
gnl|X|PROKKA_contig000002	PROKKA_04203	4712796	4713770	17	91	PF09140	0.999995919751
gnl|X|PROKKA_contig000002	PROKKA_04203	4712796	4713770	17	62	PF06564	0.999984116986
gnl|X|PROKKA_contig000002	PROKKA_04203	4712796	4713770	18	267	PF01656	0.998804978896
gnl|X|PROKKA_contig000002	PROKKA_04203	4712796	4713770	18	157	PF13207	0.998095917195
gnl|X|PROKKA_contig000002	PROKKA_04203	4712796	4713770	85	113	PF08544	0.997568854704
gnl|X|PROKKA_contig000002	PROKKA_04203	4712796	4713770	105	127	PF13245	0.997960872312
gnl|X|PROKKA_contig000002	PROKKA_04203	4712796	4713770	129	180	PF13245	0.998531778735
gnl|X|PROKKA_contig000002	PROKKA_04203	4712796	4713770	133	177	PF09140	0.999283131414
